"","Year","Partner.ISO","Reporter.ISO","Reporter.x","Partner.x","Import","Reporter.y","Partner.y","Export","DIF"
"988",2017,"MYS","CHN","China","Malaysia",54426.139443,"Malaysia","China",29332.532146,0.461058005469602
"989",2017,"MYS","HKG","China, Hong Kong SAR","Malaysia",14742.730408,"Malaysia","China, Hong Kong SAR",11111.3902,0.246313953216528
"990",2017,"MYS","IDN","Indonesia","Malaysia",8796.733231,"Malaysia","Indonesia",7831.818107,0.109690165503667
"991",2017,"MYS","IND","India","Malaysia",8901.929511,"Malaysia","India",8041.444861,0.0966627121610782
"992",2017,"MYS","JPN","Japan","Malaysia",19270.956818,"Malaysia","Japan",17580.964542,0.0876963345391062
"993",2017,"MYS","KHM","Cambodia","Malaysia",285.517826,"Malaysia","Cambodia",290.320969,-0.016822567849056
"994",2017,"MYS","KOR","Rep. of Korea","Malaysia",8714.718093,"Malaysia","Rep. of Korea",6657.149511,0.23610271268014
"995",2017,"MYS","LAO","Lao People's Dem. Rep.","Malaysia",20.170586,"Malaysia","Lao People's Dem. Rep.",14.509013,0.280684606783363
"996",2017,"MYS","MMR","Myanmar","Malaysia",999.105309,"Malaysia","Myanmar",963.562545,0.0355745922675305
"997",2017,"MYS","NZL","New Zealand","Malaysia",1255.400535,"Malaysia","New Zealand",1049.840745,0.163740403376521
"998",2017,"MYS","PHL","Philippines","Malaysia",3972.655888,"Malaysia","Philippines",3847.313505,0.031551281191662
"999",2017,"MYS","RUS","Russian Federation","Malaysia",1726.46553,"Malaysia","Russian Federation",650.629045,0.623143912406986
"1000",2017,"MYS","SGP","Singapore","Malaysia",38859.613279,"Malaysia","Singapore",31195.409357,0.197228002939025
"1001",2017,"MYS","THA","Thailand","Malaysia",11582.594298,"Malaysia","Thailand",11762.131864,-0.0155006349511009
"1002",2017,"MYS","USA","USA","Malaysia",38100.394317,"Malaysia","USA",20706.831375,0.456519236973859
"1003",2017,"MYS","VNM","Viet Nam","Malaysia",5945.345613,"Malaysia","Viet Nam",6426.670687,-0.0809583000435738
"1004",2017,"NZL","AUS","Australia","New Zealand",6111.08949,"New Zealand","Australia",6252.047932,-0.0230660084802653
"1005",2017,"NZL","BRN","Brunei Darussalam","New Zealand",5.337112,"New Zealand","Brunei Darussalam",3.844056,0.279749797268635
"1006",2017,"NZL","CAN","Canada","New Zealand",546.869025,"New Zealand","Canada",480.588641,0.121199740650881
"1007",2017,"NZL","CHN","China","New Zealand",9391.098199,"New Zealand","China",8482.093069,0.0967943376523093
"1008",2017,"NZL","HKG","China, Hong Kong SAR","New Zealand",604.150408,"New Zealand","China, Hong Kong SAR",875.991226,-0.449955531603316
"1009",2017,"NZL","IDN","Indonesia","New Zealand",751.182665,"New Zealand","Indonesia",684.053643,0.0893644450647701
"1010",2017,"NZL","IND","India","New Zealand",611.35552,"New Zealand","India",482.442894,0.21086360028286
"1011",2017,"NZL","JPN","Japan","New Zealand",2477.318727,"New Zealand","Japan",2275.543956,0.0814488538761205
"1012",2017,"NZL","KHM","Cambodia","New Zealand",7.210335,"New Zealand","Cambodia",6.124093,0.150650697921802
"1013",2017,"NZL","KOR","Rep. of Korea","New Zealand",1214.178216,"New Zealand","Rep. of Korea",1059.761886,0.127177648194604
"1014",2017,"NZL","LAO","Lao People's Dem. Rep.","New Zealand",0.314768,"New Zealand","Lao People's Dem. Rep.",1.094457,-2.47702752503431
"1015",2017,"NZL","MMR","Myanmar","New Zealand",33.263817,"New Zealand","Myanmar",28.968374,0.129132594734994
"1016",2017,"NZL","MYS","Malaysia","New Zealand",781.969698,"New Zealand","Malaysia",721.972546,0.0767256738380673
"1017",2017,"NZL","PHL","Philippines","New Zealand",507.693671,"New Zealand","Philippines",499.968311,0.0152165773206969
"1018",2017,"NZL","RUS","Russian Federation","New Zealand",220.896843,"New Zealand","Russian Federation",154.856352,0.298965300287248
"1019",2017,"NZL","SGP","Singapore","New Zealand",870.357561,"New Zealand","Singapore",810.018118,0.0693271888517552
"1020",2017,"NZL","THA","Thailand","New Zealand",639.324973,"New Zealand","Thailand",625.535592,0.0215686569152681
"1021",2017,"NZL","USA","USA","New Zealand",4334.671787,"New Zealand","USA",3781.111955,0.127705131830319
"1022",2017,"NZL","VNM","Viet Nam","New Zealand",502.212372,"New Zealand","Viet Nam",513.469661,-0.0224153956127548
"1023",2017,"PHL","AUS","Australia","Philippines",532.305532,"Philippines","Australia",453.188673,0.148630540627182
"1024",2017,"PHL","BRN","Brunei Darussalam","Philippines",8.977578,"Philippines","Brunei Darussalam",7.582227,0.15542621851907
"1025",2017,"PHL","CAN","Canada","Philippines",1072.949047,"Philippines","Canada",538.611465,0.498008347641507
"1026",2017,"PHL","CHN","China","Philippines",19239.177209,"Philippines","China",8017.052109,0.583295479743819
"1027",2017,"PHL","HKG","China, Hong Kong SAR","Philippines",11165.292776,"Philippines","China, Hong Kong SAR",9024.710307,0.191717540412484
"1028",2017,"PHL","IDN","Indonesia","Philippines",859.302819,"Philippines","Indonesia",724.199704,0.157224103090019
"1029",2017,"PHL","IND","India","Philippines",711.11313,"Philippines","India",576.562016,0.1892119668779
"1030",2017,"PHL","JPN","Japan","Philippines",9770.791387,"Philippines","Japan",10853.15751,-0.110775686444404
"1031",2017,"PHL","KHM","Cambodia","Philippines",17.372189,"Philippines","Cambodia",32.767318,-0.886193962085032
"1032",2017,"PHL","KOR","Rep. of Korea","Philippines",3702.311925,"Philippines","Rep. of Korea",4333.434204,-0.170467073489493
"1033",2017,"PHL","LAO","Lao People's Dem. Rep.","Philippines",2.071198,"Philippines","Lao People's Dem. Rep.",1.366277,0.340344573527012
"1034",2017,"PHL","MMR","Myanmar","Philippines",28.908474,"Philippines","Myanmar",27.303538,0.0555178388177805
"1035",2017,"PHL","MYS","Malaysia","Philippines",2089.881883,"Philippines","Malaysia",1713.739276,0.179982711013338
"1036",2017,"PHL","NZL","New Zealand","Philippines",88.701249,"Philippines","New Zealand",55.681724,0.372255468465839
"1037",2017,"PHL","RUS","Russian Federation","Philippines",508.740344,"Philippines","Russian Federation",69.557292,0.863275455111144
"1038",2017,"PHL","SGP","Singapore","Philippines",5740.44551,"Philippines","Singapore",3973.555967,0.30779658824773
"1039",2017,"PHL","THA","Thailand","Philippines",3233.160492,"Philippines","Thailand",2740.793582,0.15228656641645
"1040",2017,"PHL","USA","USA","Philippines",11958.243517,"Philippines","USA",9666.678917,0.191630534763929
"1041",2017,"PHL","VNM","Viet Nam","Philippines",1158.332458,"Philippines","Viet Nam",907.213057,0.216793891309571
"1042",2017,"RUS","AUS","Australia","Russian Federation",326.289851,"Russian Federation","Australia",122.521482,0.624501094273999
"1043",2017,"RUS","BRN","Brunei Darussalam","Russian Federation",0.334437,"Russian Federation","Brunei Darussalam",0.102919,0.692261920780296
"1044",2017,"RUS","CAN","Canada","Russian Federation",861.087243,"Russian Federation","Canada",651.403631,0.243510298990691
"1045",2017,"RUS","CHN","China","Russian Federation",41390.293056,"Russian Federation","China",41671.349422,-0.00679039323591488
"1046",2017,"RUS","HKG","China, Hong Kong SAR","Russian Federation",1010.445838,"Russian Federation","China, Hong Kong SAR",707.448921,0.299864580173569
"1047",2017,"RUS","IDN","Indonesia","Russian Federation",1302.71475,"Russian Federation","Indonesia",939.00103,0.279196746640045
"1048",2017,"RUS","IND","India","Russian Federation",7980.558686,"Russian Federation","India",7125.588189,0.107131659654335
"1049",2017,"RUS","JPN","Japan","Russian Federation",13822.817435,"Russian Federation","Japan",11013.597681,0.203230619749555
"1050",2017,"RUS","KHM","Cambodia","Russian Federation",20.074317,"Russian Federation","Cambodia",5.423964,0.729805801113931
"1051",2017,"RUS","KOR","Rep. of Korea","Russian Federation",12039.456724,"Russian Federation","Rep. of Korea",12717.563338,-0.056323688812987
"1052",2017,"RUS","LAO","Lao People's Dem. Rep.","Russian Federation",9.342,"Russian Federation","Lao People's Dem. Rep.",11.767143,-0.259595696852922
"1053",2017,"RUS","MMR","Myanmar","Russian Federation",31.460462,"Russian Federation","Myanmar",179.939735,-4.71955157556173
"1054",2017,"RUS","MYS","Malaysia","Russian Federation",827.576413,"Russian Federation","Malaysia",711.413368,0.140365340499379
"1055",2017,"RUS","NZL","New Zealand","Russian Federation",220.603359,"Russian Federation","New Zealand",83.130373,0.623168144960114
"1056",2017,"RUS","PHL","Philippines","Russian Federation",526.930597,"Russian Federation","Philippines",197.420642,0.625338435224706
"1057",2017,"RUS","SGP","Singapore","Russian Federation",4688.693983,"Russian Federation","Singapore",4493.857829,0.041554461584916
"1058",2017,"RUS","THA","Thailand","Russian Federation",1986.997037,"Russian Federation","Thailand",513.196702,0.741722462367215
"1059",2017,"RUS","USA","USA","Russian Federation",17777.151208,"Russian Federation","USA",11790.525621,0.336759558207837
"1060",2017,"RUS","VNM","Viet Nam","Russian Federation",1392.329626,"Russian Federation","Viet Nam",1985.388074,-0.425946871290664
"1061",2017,"SGP","AUS","Australia","Singapore",6502.00936,"Singapore","Australia",10005.548579,-0.538839461006251
"1062",2017,"SGP","BRN","Brunei Darussalam","Singapore",569.216768,"Singapore","Brunei Darussalam",758.125938,-0.331875623874805
"1063",2017,"SGP","CAN","Canada","Singapore",775.171068,"Singapore","Canada",731.769619,0.0559895109501171
"1064",2017,"SGP","CHN","China","Singapore",34249.623689,"Singapore","China",54038.553026,-0.577785306977129
"1065",2017,"SGP","HKG","China, Hong Kong SAR","Singapore",37688.513377,"Singapore","China, Hong Kong SAR",46010.513214,-0.220809978726267
"1066",2017,"SGP","IDN","Indonesia","Singapore",16888.749518,"Singapore","Indonesia",27951.580983,-0.655041479134335
"1067",2017,"SGP","IND","India","Singapore",7235.416296,"Singapore","India",11017.885031,-0.522771403919231
"1068",2017,"SGP","JPN","Japan","Singapore",8525.85924,"Singapore","Japan",17056.689217,-1.00058301889113
"1069",2017,"SGP","KHM","Cambodia","Singapore",609.910674,"Singapore","Cambodia",2981.74839,-3.88882801549395
"1070",2017,"SGP","KOR","Rep. of Korea","Singapore",8904.660716,"Singapore","Rep. of Korea",16743.891981,-0.880351482781862
"1071",2017,"SGP","LAO","Lao People's Dem. Rep.","Singapore",96.095767,"Singapore","Lao People's Dem. Rep.",31.947924,0.667540777316445
"1072",2017,"SGP","MMR","Myanmar","Singapore",2931.134116,"Singapore","Myanmar",2521.229937,0.139844907390106
"1073",2017,"SGP","MYS","Malaysia","Singapore",21587.907638,"Singapore","Malaysia",39579.728852,-0.833421261369953
"1074",2017,"SGP","NZL","New Zealand","Singapore",1371.514051,"Singapore","New Zealand",1799.461465,-0.312025541180547
"1075",2017,"SGP","PHL","Philippines","Singapore",5881.570885,"Singapore","Philippines",7268.744295,-0.235850835962508
"1076",2017,"SGP","RUS","Russian Federation","Singapore",1247.930887,"Singapore","Russian Federation",660.51238,0.470713973922179
"1077",2017,"SGP","THA","Thailand","Singapore",7891.859558,"Singapore","Thailand",14691.352122,-0.861583067213523
"1078",2017,"SGP","USA","USA","Singapore",19619.466273,"Singapore","USA",24183.047152,-0.232604741408299
"1079",2017,"SGP","VNM","Viet Nam","Singapore",5318.586745,"Singapore","Viet Nam",12294.273584,-1.31156774787171
"1080",2017,"THA","AUS","Australia","Thailand",11359.234349,"Thailand","Australia",10504.775125,0.0752215508323606
"1081",2017,"THA","BRN","Brunei Darussalam","Thailand",95.132987,"Thailand","Brunei Darussalam",81.249065,0.145942248191997
"1082",2017,"THA","CAN","Canada","Thailand",2544.841331,"Thailand","Canada",1430.194903,0.438002328248102
"1083",2017,"THA","CHN","China","Thailand",41596.082905,"Thailand","China",29505.999885,0.290654363960476
"1084",2017,"THA","HKG","China, Hong Kong SAR","Thailand",11684.39913,"Thailand","China, Hong Kong SAR",12298.855542,-0.0525877629789594
"1085",2017,"THA","IDN","Indonesia","Thailand",9279.535507,"Thailand","Indonesia",8843.543504,0.0469842485834675
"1086",2017,"THA","IND","India","Thailand",6456.382156,"Thailand","India",6477.298596,-0.00323965333752155
"1087",2017,"THA","JPN","Japan","Thailand",22732.405141,"Thailand","Japan",22066.512778,0.0292926489242883
"1088",2017,"THA","KHM","Cambodia","Thailand",2354.159633,"Thailand","Cambodia",5294.418927,-1.24896343169945
"1089",2017,"THA","KOR","Rep. of Korea","Thailand",5204.67404,"Thailand","Rep. of Korea",4660.296538,0.104593966464805
"1090",2017,"THA","LAO","Lao People's Dem. Rep.","Thailand",2497.368774,"Thailand","Lao People's Dem. Rep.",3949.778824,-0.581576123286628
"1091",2017,"THA","MMR","Myanmar","Thailand",2166.677124,"Thailand","Myanmar",4310.751372,-0.989567953734485
"1092",2017,"THA","MYS","Malaysia","Thailand",11208.591629,"Thailand","Malaysia",10343.282224,0.0772005470126313
"1093",2017,"THA","NZL","New Zealand","Thailand",1889.662228,"Thailand","New Zealand",1643.330315,0.130357642413541
"1094",2017,"THA","PHL","Philippines","Thailand",7064.982184,"Thailand","Philippines",6946.397706,0.0167848233600019
"1095",2017,"THA","RUS","Russian Federation","Thailand",1823.997029,"Thailand","Russian Federation",1036.003715,0.43201458197112
"1096",2017,"THA","SGP","Singapore","Thailand",7171.75718,"Thailand","Singapore",8288.431405,-0.155704410644868
"1097",2017,"THA","USA","USA","Thailand",32219.330889,"Thailand","USA",26634.081365,0.173350885008815
"1098",2017,"THA","VNM","Viet Nam","Thailand",10702.322299,"Thailand","Viet Nam",11585.536438,-0.082525466373081
"1099",2017,"USA","AUS","Australia","USA",24146.245787,"USA","Australia",24514.121822,-0.0152353305041755
"1100",2017,"USA","BRN","Brunei Darussalam","USA",292.167974,"USA","Brunei Darussalam",121.11934,0.585446213211582
"1101",2017,"USA","CAN","Canada","USA",222572.82442,"USA","Canada",282450.323999,-0.269024305797593
"1102",2017,"USA","CHN","China","USA",154441.855874,"USA","China",129797.515346,0.159570346966731
"1103",2017,"USA","HKG","China, Hong Kong SAR","USA",30816.433442,"USA","China, Hong Kong SAR",39837.440347,-0.292733645571885
"1104",2017,"USA","IDN","Indonesia","USA",8150.221365,"USA","Indonesia",6863.253988,0.157905818672202
"1105",2017,"USA","IND","India","USA",24086.156632,"USA","India",25648.233729,-0.064853729919064
"1106",2017,"USA","JPN","Japan","USA",73952.984439,"USA","Japan",67582.504041,0.0861423030635727
"1107",2017,"USA","KHM","Cambodia","USA",196.783054,"USA","Cambodia",400.111989,-1.03326445477363
"1108",2017,"USA","KOR","Rep. of Korea","USA",50908.0042,"USA","Rep. of Korea",48350.051984,0.0502465625238556
"1109",2017,"USA","LAO","Lao People's Dem. Rep.","USA",40.110618,"USA","Lao People's Dem. Rep.",25.67166,0.359978447602079
"1110",2017,"USA","MMR","Myanmar","USA",694.752575,"USA","Myanmar",211.280289,0.695891319294498
"1111",2017,"USA","MYS","Malaysia","USA",15209.250216,"USA","Malaysia",12872.508827,0.153639486221469
"1112",2017,"USA","NZL","New Zealand","USA",4286.936568,"USA","New Zealand",3918.979535,0.0858321617694624
"1113",2017,"USA","PHL","Philippines","USA",8309.884174,"USA","Philippines",8450.255967,-0.0168921479602802
"1114",2017,"USA","RUS","Russian Federation","USA",14282.980847,"USA","Russian Federation",7002.945486,0.509700001630199
"1115",2017,"USA","SGP","Singapore","USA",34619.093583,"USA","Singapore",29615.550843,0.144531304033247
"1116",2017,"USA","THA","Thailand","USA",14897.0842,"USA","Thailand",11022.601042,0.260083322748488
"1117",2017,"USA","VNM","Viet Nam","USA",9342.939333,"USA","Viet Nam",8133.980176,0.12939815981999
"1118",2017,"VNM","AUS","Australia","Viet Nam",3992.981485,"Viet Nam","Australia",3271.003401,0.180811778544974
"1119",2017,"VNM","BRN","Brunei Darussalam","Viet Nam",15.176915,"Viet Nam","Brunei Darussalam",21.525054,-0.418275980329336
"1120",2017,"VNM","CAN","Canada","Viet Nam",3917.328251,"Viet Nam","Canada",2709.237805,0.308396531664561
"1121",2017,"VNM","CHN","China","Viet Nam",50374.616976,"Viet Nam","China",35394.308576,0.297378110232323
"1122",2017,"VNM","HKG","China, Hong Kong SAR","Viet Nam",7910.077586,"Viet Nam","China, Hong Kong SAR",7574.306658,0.0424484999482532
"1123",2017,"VNM","IDN","Indonesia","Viet Nam",3228.784832,"Viet Nam","Indonesia",2858.867978,0.114568443934018
"1124",2017,"VNM","IND","India","Viet Nam",4141.951313,"Viet Nam","India",3756.251064,0.0931204207517925
"1125",2017,"VNM","JPN","Japan","Viet Nam",18533.199404,"Viet Nam","Japan",16792.127679,0.0939433978476606
"1126",2017,"VNM","KHM","Cambodia","Viet Nam",1682.287891,"Viet Nam","Cambodia",2762.308779,-0.641995281412865
"1127",2017,"VNM","KOR","Rep. of Korea","Viet Nam",16176.99173,"Viet Nam","Rep. of Korea",14807.156028,0.0846780244969564
"1128",2017,"VNM","LAO","Lao People's Dem. Rep.","Viet Nam",369.95553,"Viet Nam","Lao People's Dem. Rep.",518.34636,-0.40110450572262
"1129",2017,"VNM","MMR","Myanmar","Viet Nam",571.956218,"Viet Nam","Myanmar",701.397284,-0.226312892361981
"1130",2017,"VNM","MYS","Malaysia","Viet Nam",5267.866122,"Viet Nam","Malaysia",4204.340138,0.201889334195194
"1131",2017,"VNM","NZL","New Zealand","Viet Nam",589.906292,"Viet Nam","New Zealand",457.240053,0.224893751429931
"1132",2017,"VNM","PHL","Philippines","Viet Nam",2802.589162,"Viet Nam","Philippines",2833.417324,-0.0109998862544662
"1133",2017,"VNM","RUS","Russian Federation","Viet Nam",3432.379151,"Viet Nam","Russian Federation",2165.650057,0.369052787665065
"1134",2017,"VNM","SGP","Singapore","Viet Nam",3358.127808,"Viet Nam","Singapore",2979.17232,0.112847249916225
"1135",2017,"VNM","THA","Thailand","Viet Nam",4955.105948,"Viet Nam","Thailand",4800.868768,0.0311269187013557
"1136",2017,"VNM","USA","USA","Viet Nam",48421.110342,"Viet Nam","USA",41549.714669,0.141909089330399
"1137",2018,"AUS","BRN","Brunei Darussalam","Australia",47.41225,"Australia","Brunei Darussalam",37.463461,0.20983583356622
"1138",2018,"AUS","CAN","Canada","Australia",1620.637918,"Australia","Canada",1417.243425,0.125502736139239
"1139",2018,"AUS","CHN","China","Australia",105083.431453,"Australia","China",87720.091685,0.165233848266232
"1140",2018,"AUS","HKG","China, Hong Kong SAR","Australia",7156.942723,"Australia","China, Hong Kong SAR",7675.92257,-0.0725141819749617
"1141",2018,"AUS","IDN","Indonesia","Australia",5825.541411,"Australia","Indonesia",4796.02485,0.176724614652302
"1142",2018,"AUS","IND","India","Australia",14080.338276,"Australia","India",12368.446758,0.121580283402561
"1143",2018,"AUS","JPN","Japan","Australia",45680.381339,"Australia","Japan",41352.868013,0.0947346147109624
"1144",2018,"AUS","KHM","Cambodia","Australia",40.824692,"Australia","Cambodia",41.117531,-0.00717308534746571
"1145",2018,"AUS","KOR","Rep. of Korea","Australia",20717.135553,"Australia","Rep. of Korea",17744.363068,0.143493412851156
"1146",2018,"AUS","LAO","Lao People's Dem. Rep.","Australia",33.354621,"Australia","Lao People's Dem. Rep.",20.142118,0.396122114533995
"1147",2018,"AUS","MMR","Myanmar","Australia",131.540817,"Australia","Myanmar",120.983429,0.080259407237831
"1148",2018,"AUS","MYS","Malaysia","Australia",5344.653846,"Australia","Malaysia",5524.997817,-0.0337428720729915
"1149",2018,"AUS","NZL","New Zealand","Australia",5018.782465,"Australia","New Zealand",7166.741072,-0.427984002490532
"1150",2018,"AUS","PHL","Philippines","Australia",1537.873485,"Australia","Philippines",1630.146255,-0.0600002346747008
"1151",2018,"AUS","RUS","Russian Federation","Australia",671.153198,"Australia","Russian Federation",462.854708,0.310359081385171
"1152",2018,"AUS","SGP","Singapore","Australia",5457.410227,"Australia","Singapore",7326.951027,-0.342569226471309
"1153",2018,"AUS","THA","Thailand","Australia",5934.931846,"Australia","Thailand",4882.532609,0.177322884964432
"1154",2018,"AUS","USA","USA","Australia",10209.238802,"Australia","USA",9552.146146,0.0643625512874942
"1155",2018,"AUS","VNM","Viet Nam","Australia",3750.818428,"Australia","Viet Nam",3707.960286,0.0114263440960145
"1156",2018,"BRN","AUS","Australia","Brunei Darussalam",581.70892,"Brunei Darussalam","Australia",578.379703,0.00572316649364786
"1157",2018,"BRN","CAN","Canada","Brunei Darussalam",5.80753,"Brunei Darussalam","Canada",1.501212,0.741505941424323
"1158",2018,"BRN","CHN","China","Brunei Darussalam",247.64085,"Brunei Darussalam","China",237.264816,0.0418995250581639
"1159",2018,"BRN","HKG","China, Hong Kong SAR","Brunei Darussalam",6.48995,"Brunei Darussalam","China, Hong Kong SAR",9.98306,-0.538233730614257
"1160",2018,"BRN","IDN","Indonesia","Brunei Darussalam",20.097336,"Brunei Darussalam","Indonesia",43.876108,-1.18318029812509
"1161",2018,"BRN","IND","India","Brunei Darussalam",433.288236,"Brunei Darussalam","India",491.955269,-0.135399551904751
"1162",2018,"BRN","JPN","Japan","Brunei Darussalam",2269.509352,"Brunei Darussalam","Japan",2282.379465,-0.00567087903324046
"1163",2018,"BRN","KHM","Cambodia","Brunei Darussalam",0.005031,"Brunei Darussalam","Cambodia",0.021616,-3.29656131981713
"1164",2018,"BRN","KOR","Rep. of Korea","Brunei Darussalam",610.320651,"Brunei Darussalam","Rep. of Korea",614.808173,-0.00735272842668405
"1165",2018,"BRN","LAO","Lao People's Dem. Rep.","Brunei Darussalam",0.007119,"Brunei Darussalam","Lao People's Dem. Rep.",0.020299,-1.85138362129513
"1166",2018,"BRN","MMR","Myanmar","Brunei Darussalam",0.191758,"Brunei Darussalam","Myanmar",0.139073,0.27474733779034
"1167",2018,"BRN","MYS","Malaysia","Brunei Darussalam",433.255251,"Brunei Darussalam","Malaysia",499.837109,-0.153678132801211
"1168",2018,"BRN","NZL","New Zealand","Brunei Darussalam",0.030427,"Brunei Darussalam","New Zealand",1.816858,-58.7120320767739
"1169",2018,"BRN","PHL","Philippines","Brunei Darussalam",35.899325,"Brunei Darussalam","Philippines",36.542482,-0.0179155736215097
"1170",2018,"BRN","SGP","Singapore","Brunei Darussalam",524.691834,"Brunei Darussalam","Singapore",556.908262,-0.0614006659002055
"1171",2018,"BRN","THA","Thailand","Brunei Darussalam",859.778939,"Brunei Darussalam","Thailand",689.784424,0.197718863871821
"1172",2018,"BRN","USA","USA","Brunei Darussalam",102.041847,"Brunei Darussalam","USA",58.267229,0.428986923374682
"1173",2018,"BRN","VNM","Viet Nam","Brunei Darussalam",36.668434,"Brunei Darussalam","Viet Nam",24.402853,0.334499722567918
"1174",2018,"CAN","AUS","Australia","Canada",1702.618908,"Canada","Australia",1582.370061,0.0706258144056743
"1175",2018,"CAN","BRN","Brunei Darussalam","Canada",7.318934,"Canada","Brunei Darussalam",4.996278,0.317348947264725
"1176",2018,"CAN","CHN","China","Canada",28354.110457,"Canada","China",21370.546205,0.24629812536672
"1177",2018,"CAN","HKG","China, Hong Kong SAR","Canada",2214.175329,"Canada","China, Hong Kong SAR",3010.72771,-0.359751267466137
"1178",2018,"CAN","IDN","Indonesia","Canada",1840.749446,"Canada","Indonesia",1657.293298,0.0996638344227974
"1179",2018,"CAN","IND","India","Canada",3466.798911,"Canada","India",3318.515321,0.0427724808408999
"1180",2018,"CAN","JPN","Japan","Canada",11730.974651,"Canada","Japan",10002.347133,0.147355830988233
"1181",2018,"CAN","KHM","Cambodia","Canada",98.185347,"Canada","Cambodia",60.530462,0.383508192928218
"1182",2018,"CAN","KOR","Rep. of Korea","Canada",5750.21549,"Canada","Rep. of Korea",4525.91357,0.212914093763815
"1183",2018,"CAN","LAO","Lao People's Dem. Rep.","Canada",0.760003,"Canada","Lao People's Dem. Rep.",2.642569,-2.47705074848389
"1184",2018,"CAN","MMR","Myanmar","Canada",35.606157,"Canada","Myanmar",26.767172,0.248243161990214
"1185",2018,"CAN","MYS","Malaysia","Canada",809.821161,"Canada","Malaysia",605.037143,0.252875607433034
"1186",2018,"CAN","NZL","New Zealand","Canada",487.244863,"Canada","New Zealand",407.049291,0.164589876856229
"1187",2018,"CAN","PHL","Philippines","Canada",790.51011,"Canada","Philippines",756.471914,0.0430585207822327
"1188",2018,"CAN","RUS","Russian Federation","Canada",745.661886,"Canada","Russian Federation",440.260387,0.409571019699403
"1189",2018,"CAN","SGP","Singapore","Canada",1542.397586,"Canada","Singapore",926.008455,0.39963050810947
"1190",2018,"CAN","THA","Thailand","Canada",981.325171,"Canada","Thailand",602.453302,0.386081882128753
"1191",2018,"CAN","USA","USA","Canada",325683.550892,"Canada","USA",337502.46033,-0.0362895497965116
"1192",2018,"CAN","VNM","Viet Nam","Canada",857.121287,"Canada","Viet Nam",834.021119,0.0269508742232417
"1193",2018,"CHN","AUS","Australia","China",57703.270419,"China","Australia",47547.551193,0.175999023144727
"1194",2018,"CHN","BRN","Brunei Darussalam","China",1641.411361,"China","Brunei Darussalam",1597.616589,0.0266811678294458
"1195",2018,"CHN","CAN","Canada","China",58326.894311,"China","Canada",35532.67271,0.390801222493706
"1196",2018,"CHN","HKG","China, Hong Kong SAR","China",280977.154407,"China","China, Hong Kong SAR",302960.300756,-0.0782381983880335
"1197",2018,"CHN","IDN","Indonesia","China",45537.814908,"China","Indonesia",43246.34532,0.0503201480490325
"1198",2018,"CHN","IND","India","China",73605.377603,"China","India",76880.636625,-0.0444975507043185
"1199",2018,"CHN","JPN","Japan","China",173611.807472,"China","Japan",147235.099286,0.151929229757337
"1200",2018,"CHN","KHM","Cambodia","China",6139.572685,"China","Cambodia",6022.950063,0.0189952343564444
"1201",2018,"CHN","KOR","Rep. of Korea","China",106487.854094,"China","Rep. of Korea",109028.748904,-0.0238608884705018
"1202",2018,"CHN","LAO","Lao People's Dem. Rep.","China",1283.616055,"China","Lao People's Dem. Rep.",1455.739477,-0.134092606063579
"1203",2018,"CHN","MMR","Myanmar","China",6223.54059,"China","Myanmar",10567.874244,-0.698048577200651
"1204",2018,"CHN","MYS","Malaysia","China",43315.860172,"China","Malaysia",45848.411856,-0.0584670758919172
"1205",2018,"CHN","NZL","New Zealand","China",8643.468142,"China","New Zealand",5799.192177,0.329066518007882
"1206",2018,"CHN","PHL","Philippines","China",22579.34276,"China","Philippines",35111.186384,-0.555013658156629
"1207",2018,"CHN","RUS","Russian Federation","China",52217.637368,"China","Russian Federation",48005.202953,0.0806707202264472
"1208",2018,"CHN","SGP","Singapore","China",49634.339179,"China","Singapore",49817.841244,-0.00369707883766163
"1209",2018,"CHN","THA","Thailand","China",49952.835348,"China","Thailand",42974.255961,0.1397033689556
"1210",2018,"CHN","USA","USA","China",563203.11954,"China","USA",479701.580548,0.148261854551162
"1211",2018,"CHN","VNM","Viet Nam","China",65516.135491,"China","Viet Nam",84015.79865,-0.282368045983746
"1212",2018,"HKG","AUS","Australia","China, Hong Kong SAR",768.055472,"China, Hong Kong SAR","Australia",4622.733908,-5.01875004674142
"1213",2018,"HKG","BRN","Brunei Darussalam","China, Hong Kong SAR",52.580382,"China, Hong Kong SAR","Brunei Darussalam",18.406638,0.649933353470121
"1214",2018,"HKG","CAN","Canada","China, Hong Kong SAR",264.131672,"China, Hong Kong SAR","Canada",2364.210692,-7.95087921148661
"1215",2018,"HKG","CHN","China","China, Hong Kong SAR",8561.183782,"China, Hong Kong SAR","China",314293.501318,-35.7114536168241
"1216",2018,"HKG","IDN","Indonesia","China, Hong Kong SAR",2634.565212,"China, Hong Kong SAR","Indonesia",3190.823056,-0.211138384985249
"1217",2018,"HKG","IND","India","China, Hong Kong SAR",16062.632206,"China, Hong Kong SAR","India",17901.904278,-0.114506268238711
"1218",2018,"HKG","JPN","Japan","China, Hong Kong SAR",2124.987067,"China, Hong Kong SAR","Japan",16533.395213,-6.78046862955331
"1219",2018,"HKG","KHM","Cambodia","China, Hong Kong SAR",594.172517,"China, Hong Kong SAR","Cambodia",965.328302,-0.624659967233052
