"","Year","Partner.ISO","Reporter.ISO","Reporter.x","Partner.x","Import","Reporter.y","Partner.y","Export","DIF","Disc"
"1121",2008,"SGP","PHL","Philippines","Singapore",6217.854681,"Singapore","Philippines",7281.261916,-0.171024780982655,1063.407235
"1122",2008,"SGP","RUS","Russian Federation","Singapore",464.987652,"Singapore","Russian Federation",448.884524,0.0346313024243492,16.103128
"1123",2008,"SGP","THA","Thailand","Singapore",7070.233111,"Singapore","Thailand",13570.217001,-0.919345060898658,6499.98389
"1124",2008,"SGP","TUR","Turkey","Singapore",241.255031,"Singapore","Turkey",350.534774,-0.45296358192837,109.279743
"1125",2008,"SGP","VNM","Viet Nam","Singapore",9377.975426,"Singapore","Viet Nam",8732.181478,0.0688628321854594,645.793948
"1126",2008,"THA","AUS","Australia","Thailand",8955.745211,"Thailand","Australia",7909.554212,0.11681786097655,1046.190999
"1127",2008,"THA","BRN","Brunei Darussalam","Thailand",134.829303,"Thailand","Brunei Darussalam",122.452872,0.0917933321957469,12.376431
"1128",2008,"THA","CHN","China","Thailand",25656.736974,"Thailand","China",15997.870399,0.376465120439442,9658.866575
"1129",2008,"THA","HKG","China, Hong Kong SAR","Thailand",8945.068043,"Thailand","China, Hong Kong SAR",9938.039707,-0.111007726182369,992.971664000001
"1130",2008,"THA","IDN","Indonesia","Thailand",6336.145572,"Thailand","Indonesia",6252.583678,0.0131881272376803,83.5618940000004
"1131",2008,"THA","IND","India","Thailand",2664.791353,"Thailand","India",3369.226526,-0.264349091423969,704.435173
"1132",2008,"THA","JPN","Japan","Thailand",20786.410731,"Thailand","Japan",19878.818275,0.0436627789061462,907.592455999998
"1133",2008,"THA","KAZ","Kazakhstan","Thailand",101.676671,"Thailand","Kazakhstan",34.438788,0.661291153011884,67.237883
"1134",2008,"THA","KHM","Cambodia","Thailand",696.595176,"Thailand","Cambodia",2014.028654,-1.89124691555429,1317.433478
"1135",2008,"THA","KOR","Rep. of Korea","Thailand",4281.644786,"Thailand","Rep. of Korea",3638.772219,0.15014617025262,642.872567
"1136",2008,"THA","MYS","Malaysia","Thailand",8741.536025,"Thailand","Malaysia",9782.908304,-0.119129209788963,1041.372279
"1137",2008,"THA","NZL","New Zealand","Thailand",933.56876,"Thailand","New Zealand",732.980606,0.214861681961166,200.588154
"1138",2008,"THA","PHL","Philippines","Thailand",2997.620336,"Thailand","Philippines",3462.056257,-0.154934871311869,464.435921
"1139",2008,"THA","RUS","Russian Federation","Thailand",1497.094448,"Thailand","Russian Federation",948.460641,0.366465728152911,548.633807
"1140",2008,"THA","SGP","Singapore","Thailand",11393.267265,"Thailand","Singapore",9987.64898,0.123372712348989,1405.618285
"1141",2008,"THA","TUR","Turkey","Thailand",1473.405088,"Thailand","Turkey",1102.015346,0.252062209520482,371.389742
"1142",2008,"THA","VNM","Viet Nam","Thailand",4905.620829,"Thailand","Viet Nam",4961.77891,-0.0114477011080873,56.1580809999996
"1143",2008,"TUR","AUS","Australia","Turkey",433.503867,"Turkey","Australia",367.316421,0.152680174361628,66.187446
"1144",2008,"TUR","BRN","Brunei Darussalam","Turkey",0.559643,"Turkey","Brunei Darussalam",0.730221,-0.304797880077121,0.170578
"1145",2008,"TUR","CHN","China","Turkey",1962.933289,"Turkey","China",1437.203856,0.267828476874947,525.729433
"1146",2008,"TUR","HKG","China, Hong Kong SAR","Turkey",181.887278,"Turkey","China, Hong Kong SAR",189.188034,-0.0401389040524317,7.30075599999998
"1147",2008,"TUR","IDN","Indonesia","Turkey",1217.604912,"Turkey","Indonesia",284.426332,0.766405071795571,933.17858
"1148",2008,"TUR","IND","India","Turkey",1895.383127,"Turkey","India",542.729876,0.713656902254359,1352.653251
"1149",2008,"TUR","JPN","Japan","Turkey",418.876696,"Turkey","Japan",330.461943,0.211075846052796,88.414753
"1150",2008,"TUR","KAZ","Kazakhstan","Turkey",970.750333,"Turkey","Kazakhstan",890.568203,0.0825980968270241,80.1821299999999
"1151",2008,"TUR","KHM","Cambodia","Turkey",1.597423,"Turkey","Cambodia",5.445376,-2.40885037964271,3.847953
"1152",2008,"TUR","KOR","Rep. of Korea","Turkey",361.912603,"Turkey","Rep. of Korea",271.254336,0.250497678855356,90.658267
"1153",2008,"TUR","MYS","Malaysia","Turkey",138.410196,"Turkey","Malaysia",98.224208,0.290339795487321,40.185988
"1154",2008,"TUR","NZL","New Zealand","Turkey",83.581369,"Turkey","New Zealand",63.654908,0.238407927967775,19.926461
"1155",2008,"TUR","PHL","Philippines","Turkey",55.178948,"Turkey","Philippines",97.422684,-0.765577045796524,42.243736
"1156",2008,"TUR","RUS","Russian Federation","Turkey",6141.304985,"Turkey","Russian Federation",6483.003596,-0.0556394140715354,341.698611
"1157",2008,"TUR","SGP","Singapore","Turkey",994.254204,"Turkey","Singapore",793.091717,0.20232500520561,201.162487
"1158",2008,"TUR","THA","Thailand","Turkey",199.490844,"Turkey","Thailand",100.300335,0.497218353540075,99.190509
"1159",2008,"TUR","VNM","Viet Nam","Turkey",111.011368,"Turkey","Viet Nam",153.907529,-0.386412326708739,42.896161
"1160",2008,"VNM","AUS","Australia","Viet Nam",4591.017957,"Viet Nam","Australia",4351.579846,0.0521535993199341,239.438111
"1161",2008,"VNM","BRN","Brunei Darussalam","Viet Nam",2.758565,"Viet Nam","Brunei Darussalam",4.491596,-0.628236420022729,1.733031
"1162",2008,"VNM","CHN","China","Viet Nam",4336.31747,"Viet Nam","China",4850.109958,-0.118485902278737,513.792488
"1163",2008,"VNM","HKG","China, Hong Kong SAR","Viet Nam",999.342432,"Viet Nam","China, Hong Kong SAR",877.189662,0.122233146605747,122.15277
"1164",2008,"VNM","IDN","Indonesia","Viet Nam",717.667693,"Viet Nam","Indonesia",751.208872,-0.0467363646533829,33.5411790000001
"1165",2008,"VNM","IND","India","Viet Nam",371.604831,"Viet Nam","India",388.992744,-0.0467914072947023,17.387913
"1166",2008,"VNM","JPN","Japan","Viet Nam",9094.704901,"Viet Nam","Japan",8467.74967,0.0689362918120701,626.955231
"1167",2008,"VNM","KAZ","Kazakhstan","Viet Nam",23.167884,"Viet Nam","Kazakhstan",14.00628,0.395444141553886,9.161604
"1168",2008,"VNM","KHM","Cambodia","Viet Nam",471.591402,"Viet Nam","Cambodia",1531.599666,-2.24772601770208,1060.008264
"1169",2008,"VNM","KOR","Rep. of Korea","Viet Nam",2037.075386,"Viet Nam","Rep. of Korea",1793.525458,0.119558622952209,243.549928
"1170",2008,"VNM","MYS","Malaysia","Viet Nam",2310.137125,"Viet Nam","Malaysia",2030.402425,0.121090084641621,279.7347
"1171",2008,"VNM","NZL","New Zealand","Viet Nam",118.601156,"Viet Nam","New Zealand",76.641767,0.353785666304973,41.959389
"1172",2008,"VNM","PHL","Philippines","Viet Nam",1800.7337,"Viet Nam","Philippines",1824.665694,-0.0132901350155217,23.931994
"1173",2008,"VNM","RUS","Russian Federation","Viet Nam",851.020524,"Viet Nam","Russian Federation",671.955189,0.210412475316518,179.065335
"1174",2008,"VNM","SGP","Singapore","Viet Nam",2431.456711,"Viet Nam","Singapore",2713.824006,-0.116130915974181,282.367295
"1175",2008,"VNM","THA","Thailand","Viet Nam",1441.592112,"Viet Nam","Thailand",1288.546819,0.106164074932175,153.045293
"1176",2008,"VNM","TUR","Turkey","Viet Nam",443.117876,"Viet Nam","Turkey",330.492343,0.254166078824588,112.625533
"1177",2009,"AUS","BRN","Brunei Darussalam","Australia",36.525477,"Australia","Brunei Darussalam",26.873599,0.264250566803002,9.651878
"1178",2009,"AUS","CHN","China","Australia",39438.780145,"Australia","China",33389.24443,0.153390538266102,6049.535715
"1179",2009,"AUS","HKG","China, Hong Kong SAR","Australia",2094.116885,"Australia","China, Hong Kong SAR",2256.754053,-0.0776638444419974,162.637168
"1180",2009,"AUS","IDN","Indonesia","Australia",3436.015068,"Australia","Indonesia",3250.128883,0.0540993509403319,185.886185
"1181",2009,"AUS","IND","India","Australia",12017.048677,"Australia","India",11363.671476,0.0543708541557738,653.377201000001
"1182",2009,"AUS","JPN","Japan","Australia",34751.479227,"Australia","Japan",30014.166312,0.136319748694881,4737.312915
"1183",2009,"AUS","KAZ","Kazakhstan","Australia",43.04945,"Australia","Kazakhstan",10.736518,0.75060034448756,32.312932
"1184",2009,"AUS","KHM","Cambodia","Australia",28.897303,"Australia","Cambodia",33.07263,-0.144488466622646,4.175327
"1185",2009,"AUS","KOR","Rep. of Korea","Australia",14755.930701,"Australia","Rep. of Korea",12281.988992,0.167657449681052,2473.941709
"1186",2009,"AUS","MYS","Malaysia","Australia",2697.153043,"Australia","Malaysia",2457.131013,0.0889908826727263,240.02203
"1187",2009,"AUS","NZL","New Zealand","Australia",4702.503605,"Australia","New Zealand",6221.601186,-0.323040173618325,1519.097581
"1188",2009,"AUS","PHL","Philippines","Australia",784.675511,"Australia","Philippines",915.094346,-0.166207347077511,130.418835
"1189",2009,"AUS","RUS","Russian Federation","Australia",585.27669,"Australia","Russian Federation",457.469316,0.218370859772324,127.807374
"1190",2009,"AUS","SGP","Singapore","Australia",4133.734646,"Australia","Singapore",4202.53278,-0.0166430939311917,68.7981339999997
"1191",2009,"AUS","THA","Thailand","Australia",3787.268758,"Australia","Thailand",3325.575687,0.121906603545034,461.693071
"1192",2009,"AUS","TUR","Turkey","Australia",619.534056,"Australia","Turkey",238.25125,0.615434780876679,381.282806
"1193",2009,"AUS","VNM","Viet Nam","Australia",1050.034538,"Australia","Viet Nam",1087.689116,-0.0358603232915753,37.6545779999999
"1194",2009,"BRN","AUS","Australia","Brunei Darussalam",590.403583,"Brunei Darussalam","Australia",523.619181,0.11311652558179,66.784402
"1195",2009,"BRN","CHN","China","Brunei Darussalam",282.146357,"Brunei Darussalam","China",289.730498,-0.0268801663102813,7.58414099999999
"1196",2009,"BRN","HKG","China, Hong Kong SAR","Brunei Darussalam",1.440369,"Brunei Darussalam","China, Hong Kong SAR",1.687254,-0.171403994393103,0.246885
"1197",2009,"BRN","IDN","Indonesia","Brunei Darussalam",639.590677,"Brunei Darussalam","Indonesia",771.835519,-0.206764805610198,132.244842
"1198",2009,"BRN","IND","India","Brunei Darussalam",489.037009,"Brunei Darussalam","India",613.376466,-0.254253675512726,124.339457
"1199",2009,"BRN","JPN","Japan","Brunei Darussalam",3334.652259,"Brunei Darussalam","Japan",3305.358856,0.00878454505141855,29.2934030000001
"1200",2009,"BRN","KHM","Cambodia","Brunei Darussalam",0.959376,"Brunei Darussalam","Cambodia",0.05789,0.939658694818299,0.901486
"1201",2009,"BRN","KOR","Rep. of Korea","Brunei Darussalam",969.017606,"Brunei Darussalam","Rep. of Korea",828.664508,0.144840606745385,140.353098
"1202",2009,"BRN","MYS","Malaysia","Brunei Darussalam",67.269607,"Brunei Darussalam","Malaysia",112.494096,-0.672287099878553,45.224489
"1203",2009,"BRN","NZL","New Zealand","Brunei Darussalam",318.771197,"Brunei Darussalam","New Zealand",314.589188,0.0131191558062882,4.18200899999999
"1204",2009,"BRN","PHL","Philippines","Brunei Darussalam",22.589388,"Brunei Darussalam","Philippines",22.822152,-0.0103041304173446,0.232764
"1205",2009,"BRN","RUS","Russian Federation","Brunei Darussalam",0.002884,"Brunei Darussalam","Russian Federation",0.069263,-23.0162968099861,0.066379
"1206",2009,"BRN","SGP","Singapore","Brunei Darussalam",93.114013,"Brunei Darussalam","Singapore",184.10129,-0.977159871737029,90.987277
"1207",2009,"BRN","THA","Thailand","Brunei Darussalam",109.189127,"Brunei Darussalam","Thailand",137.734816,-0.261433439247115,28.545689
"1208",2009,"CHN","AUS","Australia","China",29211.722243,"China","Australia",20645.566954,0.293243760766372,8566.155289
"1209",2009,"CHN","BRN","Brunei Darussalam","China",140.051448,"China","Brunei Darussalam",140.45476,-0.00287974173605117,0.403312
"1210",2009,"CHN","HKG","China, Hong Kong SAR","China",161214.307017,"China","China, Hong Kong SAR",166216.920149,-0.0310308261379834,5002.613132
"1211",2009,"CHN","IDN","Indonesia","China",14002.169898,"China","Indonesia",14720.623749,-0.0513101795102929,718.453851
"1212",2009,"CHN","IND","India","China",30613.37069,"China","India",29666.559641,0.0309280235289242,946.811049
"1213",2009,"CHN","JPN","Japan","China",122574.080731,"China","Japan",97910.965891,0.201209869924503,24663.11484
"1214",2009,"CHN","KAZ","Kazakhstan","China",3569.528097,"China","Kazakhstan",7748.17205,-1.17064324455435,4178.643953
"1215",2009,"CHN","KHM","Cambodia","China",882.462176,"China","Cambodia",907.060919,-0.0278751244744568,24.598743
"1216",2009,"CHN","KOR","Rep. of Korea","China",54245.677647,"China","Rep. of Korea",53679.876608,0.0104303432742035,565.801038999998
"1217",2009,"CHN","MYS","Malaysia","China",17245.921353,"China","Malaysia",19631.938849,-0.138352567378776,2386.017496
"1218",2009,"CHN","NZL","New Zealand","China",3856.205098,"China","New Zealand",2085.361866,0.459219151211236,1770.843232
"1219",2009,"CHN","PHL","Philippines","China",4060.394089,"China","Philippines",8584.7075,-1.11425475257606,4524.313411
"1220",2009,"CHN","RUS","Russian Federation","China",22859.88013,"China","Russian Federation",17513.771415,0.233864249707245,5346.108715
"1221",2009,"CHN","SGP","Singapore","China",25954.494212,"China","Singapore",30066.363191,-0.158426087806361,4111.868979
"1222",2009,"CHN","THA","Thailand","China",17028.921054,"China","Thailand",13307.098106,0.218558940768932,3721.822948
"1223",2009,"CHN","TUR","Turkey","China",12676.57276,"China","Turkey",8333.534857,0.342603476919577,4343.037903
"1224",2009,"CHN","VNM","Viet Nam","China",16673.276462,"China","Viet Nam",16300.914499,0.0223328608416378,372.361963000001
"1225",2009,"HKG","AUS","Australia","China, Hong Kong SAR",985.978924,"China, Hong Kong SAR","Australia",4652.450113,-3.71861010388088,3666.471189
"1226",2009,"HKG","BRN","Brunei Darussalam","China, Hong Kong SAR",22.633877,"China, Hong Kong SAR","Brunei Darussalam",15.465552,0.31670778276298,7.168325
"1227",2009,"HKG","CHN","China","China, Hong Kong SAR",8711.578896,"China, Hong Kong SAR","China",164285.682658,-17.8583131277653,155574.103762
"1228",2009,"HKG","IDN","Indonesia","China, Hong Kong SAR",1698.135495,"China, Hong Kong SAR","Indonesia",2190.214702,-0.289776174191565,492.079207
"1229",2009,"HKG","IND","India","China, Hong Kong SAR",5293.154518,"China, Hong Kong SAR","India",7164.00146,-0.353446500690271,1870.846942
"1230",2009,"HKG","JPN","Japan","China, Hong Kong SAR",1103.341405,"China, Hong Kong SAR","Japan",14119.893237,-11.7973926955093,13016.551832
"1231",2009,"HKG","KAZ","Kazakhstan","China, Hong Kong SAR",2.422067,"China, Hong Kong SAR","Kazakhstan",22.747235,-8.39166216293769,20.325168
"1232",2009,"HKG","KHM","Cambodia","China, Hong Kong SAR",484.655182,"China, Hong Kong SAR","Cambodia",470.345196,0.0295261178080214,14.309986
"1233",2009,"HKG","KOR","Rep. of Korea","China, Hong Kong SAR",1487.091262,"China, Hong Kong SAR","Rep. of Korea",6197.909733,-3.16780724315762,4710.818471
"1234",2009,"HKG","MYS","Malaysia","China, Hong Kong SAR",3074.284132,"China, Hong Kong SAR","Malaysia",2471.839696,0.195962510338326,602.444436
"1235",2009,"HKG","NZL","New Zealand","China, Hong Kong SAR",100.619247,"China, Hong Kong SAR","New Zealand",413.789961,-3.11243348899242,313.170714
"1236",2009,"HKG","PHL","Philippines","China, Hong Kong SAR",1547.584012,"China, Hong Kong SAR","Philippines",2035.119123,-0.315029818878744,487.535111
"1237",2009,"HKG","RUS","Russian Federation","China, Hong Kong SAR",37.70165,"China, Hong Kong SAR","Russian Federation",728.576318,-18.3247859974298,690.874668
"1238",2009,"HKG","SGP","Singapore","China, Hong Kong SAR",2873.676189,"China, Hong Kong SAR","Singapore",5592.84314,-0.946232898963551,2719.166951
"1239",2009,"HKG","THA","Thailand","China, Hong Kong SAR",1730.069368,"China, Hong Kong SAR","Thailand",3795.232325,-1.19368794985797,2065.162957
"1240",2009,"HKG","TUR","Turkey","China, Hong Kong SAR",100.112051,"China, Hong Kong SAR","Turkey",623.265504,-5.22567910430683,523.153453
"1241",2009,"HKG","VNM","Viet Nam","China, Hong Kong SAR",825.638252,"China, Hong Kong SAR","Viet Nam",3319.607038,-3.0206555715638,2493.968786
"1242",2009,"IDN","AUS","Australia","Indonesia",3654.319358,"Indonesia","Australia",3264.223973,0.106749122554384,390.095385
"1243",2009,"IDN","BRN","Brunei Darussalam","Indonesia",57.788463,"Indonesia","Brunei Darussalam",74.861886,-0.295446912993689,17.073423
"1244",2009,"IDN","CHN","China","Indonesia",13663.782584,"Indonesia","China",11499.327261,0.158408208685531,2164.455323
"1245",2009,"IDN","HKG","China, Hong Kong SAR","Indonesia",2475.899476,"Indonesia","China, Hong Kong SAR",2111.839005,0.147041701219699,364.060471
"1246",2009,"IDN","IND","India","Indonesia",7599.637766,"Indonesia","India",7432.892524,0.0219412091910487,166.745242
"1247",2009,"IDN","JPN","Japan","Indonesia",21839.164021,"Indonesia","Japan",18574.730417,0.149476124674965,3264.433604
"1248",2009,"IDN","KAZ","Kazakhstan","Indonesia",33.747067,"Indonesia","Kazakhstan",15.179873,0.550186894760365,18.567194
"1249",2009,"IDN","KHM","Cambodia","Indonesia",145.726876,"Indonesia","Cambodia",201.20748,-0.380716347751804,55.480604
"1250",2009,"IDN","KOR","Rep. of Korea","Indonesia",9264.133572,"Indonesia","Rep. of Korea",8145.207923,0.120780388182426,1118.925649
"1251",2009,"IDN","MYS","Malaysia","Indonesia",6548.656141,"Indonesia","Malaysia",6811.823548,-0.0401864751078247,263.167407
"1252",2009,"IDN","NZL","New Zealand","Indonesia",457.573503,"Indonesia","New Zealand",349.46189,0.23627157667825,108.111613
"1253",2009,"IDN","PHL","Philippines","Indonesia",1915.054524,"Indonesia","Philippines",2405.864139,-0.256290151976895,490.809615
"1254",2009,"IDN","RUS","Russian Federation","Indonesia",640.696712,"Indonesia","Russian Federation",316.132856,0.506579556162917,324.563856
"1255",2009,"IDN","SGP","Singapore","Indonesia",14485.621858,"Indonesia","Singapore",10262.665108,0.291527474028861,4222.95675
"1256",2009,"IDN","THA","Thailand","Indonesia",3800.128304,"Indonesia","Thailand",3233.813062,0.149025295120667,566.315242
"1257",2009,"IDN","TUR","Turkey","Indonesia",1017.887914,"Indonesia","Turkey",678.440797,0.333481822832607,339.447117
"1258",2009,"IDN","VNM","Viet Nam","Indonesia",1546.115586,"Indonesia","Viet Nam",1454.233868,0.0594274573207749,91.8817179999999
"1259",2009,"IND","AUS","Australia","India",1667.57048,"India","Australia",1410.196924,0.154340436633299,257.373556
"1260",2009,"IND","BRN","Brunei Darussalam","India",26.903471,"India","Brunei Darussalam",25.301688,0.0595381540173757,1.601783
"1261",2009,"IND","CHN","China","India",13714.288921,"India","China",10370.052494,0.243850515784244,3344.236427
"1262",2009,"IND","HKG","China, Hong Kong SAR","India",6821.837651,"India","China, Hong Kong SAR",7155.708493,-0.0489414816183816,333.870842
"1263",2009,"IND","IDN","Indonesia","India",2209.356687,"India","Indonesia",3002.990685,-0.359214970887134,793.633998
"1264",2009,"IND","JPN","Japan","India",3728.109804,"India","Japan",3215.70876,0.137442583759263,512.401044
"1265",2009,"IND","KAZ","Kazakhstan","India",157.29489,"India","Kazakhstan",133.931702,0.148531131558056,23.363188
"1266",2009,"IND","KHM","Cambodia","India",35.501958,"India","Cambodia",41.564206,-0.170758131143077,6.062248
"1267",2009,"IND","KOR","Rep. of Korea","India",4141.621968,"India","Rep. of Korea",3772.265053,0.0891817065521225,369.356915
"1268",2009,"IND","MYS","Malaysia","India",2236.693363,"India","Malaysia",3524.713705,-0.575859151418245,1288.020342
"1269",2009,"IND","NZL","New Zealand","India",225.630319,"India","New Zealand",248.018395,-0.0992245904682695,22.388076
"1270",2009,"IND","PHL","Philippines","India",532.322727,"India","Philippines",697.31477,-0.309947395877388,164.992043
"1271",2009,"IND","RUS","Russian Federation","India",1524.454878,"India","Russian Federation",964.356844,0.367408732185512,560.098034
"1272",2009,"IND","SGP","Singapore","India",5627.926395,"India","Singapore",6827.539205,-0.213153606817916,1199.61281
"1273",2009,"IND","THA","Thailand","India",1727.538787,"India","Thailand",1710.808117,0.00968468559195361,16.7306699999999
"1274",2009,"IND","TUR","Turkey","India",1902.606651,"India","Turkey",1278.584528,0.327982729731349,624.022123
"1275",2009,"IND","VNM","Viet Nam","India",1634.810335,"India","Viet Nam",1833.500432,-0.121537093781585,198.690097
"1276",2009,"JPN","AUS","Australia","Japan",13476.040134,"Japan","Australia",12168.640808,0.0970165800190396,1307.399326
"1277",2009,"JPN","BRN","Brunei Darussalam","Japan",214.071303,"Japan","Brunei Darussalam",162.767495,0.239657568674677,51.303808
"1278",2009,"JPN","CHN","China","Japan",130937.524825,"Japan","China",109727.427882,0.161986389855373,21210.096943
"1279",2009,"JPN","HKG","China, Hong Kong SAR","Japan",31063.949456,"Japan","China, Hong Kong SAR",31893.945,-0.0267189317049216,829.995544000001
"1280",2009,"JPN","IDN","Indonesia","Japan",9843.728765,"Japan","Indonesia",9323.201655,0.0528790585789773,520.527109999999
"1281",2009,"JPN","IND","India","Japan",6688.835503,"Japan","India",6338.462114,0.0523818217450339,350.373389
"1282",2009,"JPN","KAZ","Kazakhstan","Japan",635.111347,"Japan","Kazakhstan",148.294126,0.766506886232659,486.817221
"1283",2009,"JPN","KHM","Cambodia","Japan",118.943283,"Japan","Cambodia",112.562673,0.053644138946459,6.38060999999999
"1284",2009,"JPN","KOR","Rep. of Korea","Japan",49427.291028,"Japan","Rep. of Korea",47273.085308,0.0435833256323853,2154.20572
"1285",2009,"JPN","MYS","Malaysia","Japan",15430.300995,"Japan","Malaysia",12865.390835,0.166225542899722,2564.91016
"1286",2009,"JPN","NZL","New Zealand","Japan",1895.097319,"Japan","New Zealand",1506.141637,0.205243117649094,388.955682
"1287",2009,"JPN","PHL","Philippines","Japan",5764.92318,"Japan","Philippines",8224.251529,-0.426602102441198,2459.328349
"1288",2009,"JPN","RUS","Russian Federation","Japan",7255.705809,"Japan","Russian Federation",3285.882658,0.547131217210574,3969.823151
"1289",2009,"JPN","SGP","Singapore","Japan",18896.154198,"Japan","Singapore",20723.825441,-0.0967218632875807,1827.671243
"1290",2009,"JPN","THA","Thailand","Japan",25023.287021,"Japan","Thailand",22187.607746,0.113321614087719,2835.679275
"1291",2009,"JPN","TUR","Turkey","Japan",2781.971052,"Japan","Turkey",1602.985085,0.423795195910615,1178.985967
"1292",2009,"JPN","VNM","Viet Nam","Japan",7468.091543,"Japan","Viet Nam",6516.001556,0.127487723137568,952.089986999999
"1293",2009,"KAZ","AUS","Australia","Kazakhstan",5.865066,"Kazakhstan","Australia",8.775679,-0.496262616652566,2.910613
"1294",2009,"KAZ","CHN","China","Kazakhstan",6255.599827,"Kazakhstan","China",5888.592501,0.0586686067123328,367.007326
"1295",2009,"KAZ","HKG","China, Hong Kong SAR","Kazakhstan",6.530588,"Kazakhstan","China, Hong Kong SAR",1.099611,0.831621440519598,5.430977
"1296",2009,"KAZ","IDN","Indonesia","Kazakhstan",9.015825,"Kazakhstan","Indonesia",34.819409,-2.8620324817751,25.803584
"1297",2009,"KAZ","IND","India","Kazakhstan",146.660366,"Kazakhstan","India",96.094871,0.344779550052398,50.565495
"1298",2009,"KAZ","JPN","Japan","Kazakhstan",331.298712,"Kazakhstan","Japan",247.527856,0.252855966430681,83.770856
"1299",2009,"KAZ","KOR","Rep. of Korea","Kazakhstan",166.409118,"Kazakhstan","Rep. of Korea",131.708237,0.20852752191139,34.700881
"1300",2009,"KAZ","MYS","Malaysia","Kazakhstan",0.133165,"Kazakhstan","Malaysia",0.365787,-1.74687042391019,0.232622
"1301",2009,"KAZ","NZL","New Zealand","Kazakhstan",5.711952,"Kazakhstan","New Zealand",1.581178,0.72318079703751,4.130774
"1302",2009,"KAZ","PHL","Philippines","Kazakhstan",0.000205,"Kazakhstan","Philippines",0.001408,-5.86829268292683,0.001203
"1303",2009,"KAZ","RUS","Russian Federation","Kazakhstan",3685,"Kazakhstan","Russian Federation",3546.966531,0.0374582005427408,138.033469
"1304",2009,"KAZ","SGP","Singapore","Kazakhstan",0.429909,"Kazakhstan","Singapore",2.489661,-4.79113486807673,2.059752
"1305",2009,"KAZ","THA","Thailand","Kazakhstan",11.366153,"Kazakhstan","Thailand",3.156814,0.722261876995673,8.209339
"1306",2009,"KAZ","TUR","Turkey","Kazakhstan",959.454596,"Kazakhstan","Turkey",791.832458,0.174705649124849,167.622138
"1307",2009,"KAZ","VNM","Viet Nam","Kazakhstan",81.773129,"Kazakhstan","Viet Nam",66.400211,0.187994738467205,15.372918
"1308",2009,"KHM","AUS","Australia","Cambodia",20.425922,"Cambodia","Australia",17.387369,0.148759649625608,3.038553
"1309",2009,"KHM","BRN","Brunei Darussalam","Cambodia",0.092113,"Cambodia","Brunei Darussalam",0.030466,0.669254068372542,0.061647
"1310",2009,"KHM","CHN","China","Cambodia",36.892151,"Cambodia","China",16.382664,0.555930907905045,20.509487
"1311",2009,"KHM","HKG","China, Hong Kong SAR","Cambodia",12.715216,"Cambodia","China, Hong Kong SAR",1649.38363,-128.71731113337,1636.668414
"1312",2009,"KHM","IDN","Indonesia","Cambodia",3.399325,"Cambodia","Indonesia",4.161991,-0.224358071087642,0.762666
"1313",2009,"KHM","IND","India","Cambodia",3.744972,"Cambodia","India",4.827586,-0.289084671394072,1.082614
"1314",2009,"KHM","JPN","Japan","Cambodia",142.62633,"Cambodia","Japan",79.855323,0.440108127300198,62.771007
"1315",2009,"KHM","KAZ","Kazakhstan","Cambodia",1.008076,"Cambodia","Kazakhstan",0.217243,0.784497399005631,0.790833
"1316",2009,"KHM","KOR","Rep. of Korea","Cambodia",18.202489,"Cambodia","Rep. of Korea",9.35923,0.48582691081423,8.843259
"1317",2009,"KHM","MYS","Malaysia","Cambodia",15.041051,"Cambodia","Malaysia",14.009732,0.0685669505408897,1.031319
"1318",2009,"KHM","PHL","Philippines","Cambodia",9.974464,"Cambodia","Philippines",7.206095,0.277545640547703,2.768369
"1319",2009,"KHM","RUS","Russian Federation","Cambodia",29.293243,"Cambodia","Russian Federation",9.46208,0.676987624757013,19.831163
"1320",2009,"KHM","SGP","Singapore","Cambodia",423.603395,"Cambodia","Singapore",482.445365,-0.13890816432196,58.84197
"1321",2009,"KHM","THA","Thailand","Cambodia",77.730039,"Cambodia","Thailand",21.7349,0.720379659143102,55.995139
"1322",2009,"KHM","TUR","Turkey","Cambodia",20.00958,"Cambodia","Turkey",3.954832,0.802353072878091,16.054748
"1323",2009,"KHM","VNM","Viet Nam","Cambodia",186.23175,"Cambodia","Viet Nam",115.447038,0.380089388624657,70.784712
"1324",2009,"KOR","AUS","Australia","Rep. of Korea",5293.359763,"Rep. of Korea","Australia",5243.141192,0.00948708821021813,50.2185710000003
"1325",2009,"KOR","BRN","Brunei Darussalam","Rep. of Korea",59.84744,"Rep. of Korea","Brunei Darussalam",57.334682,0.0419860565464454,2.512758
"1326",2009,"KOR","CHN","China","Rep. of Korea",102551.711648,"Rep. of Korea","China",86703.245378,0.154541216478166,15848.46627
"1327",2009,"KOR","HKG","China, Hong Kong SAR","Rep. of Korea",14499.11161,"Rep. of Korea","China, Hong Kong SAR",19660.844478,-0.356003388817282,5161.732868
"1328",2009,"KOR","IDN","Indonesia","Rep. of Korea",4742.331922,"Rep. of Korea","Indonesia",5999.87915,-0.265174865168368,1257.547228
"1329",2009,"KOR","IND","India","Rep. of Korea",8229.752473,"Rep. of Korea","India",8013.290496,0.0263023678670974,216.461977000001
"1330",2009,"KOR","JPN","Japan","Rep. of Korea",21983.612029,"Rep. of Korea","Japan",21770.815153,0.00967979582787789,212.796876
"1331",2009,"KOR","KAZ","Kazakhstan","Rep. of Korea",373.897781,"Rep. of Korea","Kazakhstan",307.993264,0.176263461162397,65.904517
